song_id,review_status,track_title,release_year,bridge_artist,second_hop_artist,primary_artist_from_source,credited_artist_from_source,credited_role_from_source,genius_url,automated_flags,review_notes
13530494,pending,Christmas In Harlem (UnCut 9 Min Version),2010,Kanye West,Teyana Taylor,Kanye West,Teyana Taylor,featured,https://genius.com/Kanye-west-christmas-in-harlem-uncut-9-min-version-lyrics,,
3796403,pending,Hurry,2018,Kanye West,Teyana Taylor,Teyana Taylor,Kanye West,featured,https://genius.com/Teyana-taylor-hurry-lyrics,,
6374689,pending,Whipped Cream,,Kanye West,TGOD808,TGOD808,Kanye West,featured,https://genius.com/Tgod808-whipped-cream-lyrics,missing_release_year,
6374694,pending,Words From Ye,,Kanye West,TGOD808,TGOD808,Kanye West,featured,https://genius.com/Tgod808-words-from-ye-lyrics,missing_release_year,
800,pending,Two Words,2003,Kanye West,The Boys Choir of Harlem,Kanye West,The Boys Choir of Harlem,featured,https://genius.com/Kanye-west-two-words-lyrics,,
1042882,pending,Two Words (Cinematic),2005,Kanye West,The Boys Choir of Harlem,Kanye West,The Boys Choir of Harlem,featured,https://genius.com/Kanye-west-two-words-cinematic-lyrics,,
709141,pending,2015 The Breakfast Club Interview,2015,Kanye West,The Breakfast Club (Power 105.1),The Breakfast Club (Power 105.1),Kanye West,featured,https://genius.com/The-breakfast-club-power-1051-2015-the-breakfast-club-interview-annotated,annotation_or_non_song_risk,
99948,pending,Kenny West vs. Cleveland Brown Jr. Rap Battle,,Kanye West,The Cleveland Show,The Cleveland Show,Kanye West,featured,https://genius.com/The-cleveland-show-kenny-west-vs-cleveland-brown-jr-rap-battle-lyrics,missing_release_year,
87281,pending,Be-Cleve in Yourself,2010,Kanye West,The Cleveland Show,The Cleveland Show,Kanye West,featured,https://genius.com/The-cleveland-show-be-cleve-in-yourself-lyrics,,
2386727,pending,Ta-ra-ra Ay!,2012,Kanye West,The Cleveland Show,The Cleveland Show,Kanye West,featured,https://genius.com/The-cleveland-show-ta-ra-ra-ay-lyrics,,
2386770,pending,Trend Starters,2012,Kanye West,The Cleveland Show,The Cleveland Show,Kanye West,featured,https://genius.com/The-cleveland-show-trend-starters-lyrics,,
8399615,pending,Chrome Slugs and Harmony (Original),,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-chrome-slugs-and-harmony-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
11667524,pending,Free Suge,,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-free-suge-lyrics,missing_release_year,
8870987,pending,KEEP IT BURNIN (The Game Reference),,Kanye West,The Game,Kanye West,The Game,featured,https://genius.com/Kanye-west-keep-it-burnin-the-game-reference-lyrics,missing_release_year,
9195155,pending,LOUIE BAGS (The Game Reference),,Kanye West,The Game,Kanye West,The Game,featured,https://genius.com/Kanye-west-louie-bags-the-game-reference-lyrics,missing_release_year,
5442361,pending,The Whole City Behind Us,2004,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-the-whole-city-behind-us-lyrics,,
25771,pending,Where You At? (The Whole City Behind Us),2004,Kanye West,The Game,Kanye West,The Game,featured,https://genius.com/Kanye-west-where-you-at-the-whole-city-behind-us-lyrics,,
3254,pending,Crack Music,2005,Kanye West,The Game,Kanye West,The Game,featured,https://genius.com/Kanye-west-crack-music-lyrics,,
1515,pending,Wouldn’t Get Far,2006,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-wouldnt-get-far-lyrics,,
97994,pending,Jesus Piece,2012,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-jesus-piece-lyrics,,
100715,pending,Rollin’,2012,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-rollin-lyrics,,
2309337,pending,Mula,2015,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-mula-lyrics,,
8277376,pending,Fortunate,2022,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-fortunate-lyrics,,
13232346,pending,40 Nights,2025,Kanye West,The Game,The Game,Kanye West,featured,https://genius.com/The-game-40-nights-lyrics,,
7151073,pending,Jesus Lord pt 2,2021,Kanye West,The LOX,Kanye West,The LOX,featured,https://genius.com/Kanye-west-jesus-lord-pt-2-lyrics,,
8222005,pending,Can’t Stop My Love,2013,Kanye West,The Madd Rapper,The Madd Rapper,Kanye West,featured,https://genius.com/The-madd-rapper-cant-stop-my-love-lyrics,,
7084730,pending,Hurricane (Lil Yachty Reference),,Kanye West,The Weeknd,Kanye West,The Weeknd,featured,https://genius.com/Kanye-west-hurricane-lil-yachty-reference-lyrics,missing_release_year,
7445784,pending,Why Feel Bad,,Kanye West,The Weeknd,Kanye West,The Weeknd,featured,https://genius.com/Kanye-west-why-feel-bad-lyrics,missing_release_year,
11789784,pending,I Only Have Eyes,2013,Kanye West,The Weeknd,Kanye West,The Weeknd,featured,https://genius.com/Kanye-west-i-only-have-eyes-lyrics,,
11789772,pending,Lost Bicycle,2013,Kanye West,The Weeknd,Kanye West,The Weeknd,featured,https://genius.com/Kanye-west-lost-bicycle-lyrics,,
12457143,pending,Look In My Eyes Do You See it?,2014,Kanye West,The Weeknd,Kanye West,The Weeknd,featured,https://genius.com/Kanye-west-look-in-my-eyes-do-you-see-it-lyrics,,
2421661,pending,FML,2016,Kanye West,The Weeknd,Kanye West,The Weeknd,featured,https://genius.com/Kanye-west-fml-lyrics,,
12132666,pending,Anthem,2019,Kanye West,The Weeknd,Kanye West,The Weeknd,featured,https://genius.com/Kanye-west-anthem-lyrics,,
13721593,pending,Cold Winds (DONDA LEAK),2021,Kanye West,The Weeknd,Kanye West,The Weeknd,featured,https://genius.com/Kanye-west-cold-winds-donda-leak-lyrics,,
12667764,pending,Ain’t No Tellin’ [V2],,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-aint-no-tellin-v2-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
11687244,pending,Hurricane (The WRLDFMS Tony Williams Version),,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-hurricane-the-wrldfms-tony-williams-version-lyrics,missing_release_year,
6163994,pending,I Feel Like That (Album Version),,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-i-feel-like-that-album-version-lyrics,missing_release_year,
10512331,pending,I Feel Like That (KIRBY Reference Track),,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-i-feel-like-that-kirby-reference-track-lyrics,missing_release_year,
11043690,pending,See Me Again [V10],,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-see-me-again-v10-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
8438585,pending,See Me Again [V4],,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-see-me-again-v4-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
8326206,pending,Serving God (Tony Williams Reference),,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-serving-god-tony-williams-reference-lyrics,missing_release_year,
13681728,pending,SHE LOVE YE AND TRAV,,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-and-ye-she-love-ye-and-trav-lyrics,missing_release_year,
5111321,pending,Shoot It,,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-shoot-it-lyrics,missing_release_year,
7151319,pending,South Carolina (Donda Original),,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-south-carolina-donda-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
7242554,pending,South Carolina (Las Vegas Version),,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-south-carolina-las-vegas-version-lyrics,missing_release_year,
10713614,pending,You Again (We Major Reference Track),,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-you-again-we-major-reference-track-lyrics,missing_release_year,
12035654,pending,Ain’t No Tellin’,2009,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-aint-no-tellin-lyrics,,
9280890,pending,Ghetto University,2009,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-ghetto-university-lyrics,,
7158401,pending,A Star is Born,2010,Kanye West,The World Famous Tony Williams,The World Famous Tony Williams,Kanye West,featured,https://genius.com/The-world-famous-tony-williams-a-star-is-born-lyrics,,
9930240,pending,Runaway [V53],2010,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-runaway-v53-lyrics,unreleased_or_fan_edit_risk,
63556,pending,Another You,2012,Kanye West,The World Famous Tony Williams,The World Famous Tony Williams,Kanye West,featured,https://genius.com/The-world-famous-tony-williams-another-you-lyrics,,
11617666,pending,Another You [Snippet],2012,Kanye West,The World Famous Tony Williams,The World Famous Tony Williams,Kanye West,featured,https://genius.com/The-world-famous-tony-williams-another-you-snippet-lyrics,,
7016680,pending,Donda,2021,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-donda-lyrics,,
12016113,pending,MISSION CONTROL,2026,Kanye West,The World Famous Tony Williams,Kanye West,The World Famous Tony Williams,featured,https://genius.com/Kanye-west-mission-control-lyrics,,
6413598,pending,The Sexiest,,Kanye West,The Zandigo,The Zandigo,Kanye West,featured,https://genius.com/The-zandigo-the-sexiest-lyrics,missing_release_year,
8434392,pending,333,,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-333-lyrics,missing_release_year,
8394138,pending,Can’t Get Over Me,,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-cant-get-over-me-lyrics,missing_release_year,
4984295,pending,Chakras,,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-chakras-lyrics,missing_release_year,
6251854,pending,Chakras (Dreezy Reference),,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-chakras-dreezy-reference-lyrics,missing_release_year,
6376768,pending,Chakras/We Free,,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-chakras-we-free-lyrics,missing_release_year,
10764246,pending,Mind Power,,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-mind-power-lyrics,missing_release_year,
9655097,pending,No No No No (Travis Scott Reference),,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-no-no-no-no-travis-scott-reference-lyrics,missing_release_year,
10501130,pending,Star Time [version 2],,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-star-time-version-2-lyrics,missing_release_year,
10598206,pending,Start Time (Star Time),,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-start-time-star-time-lyrics,missing_release_year,
5030863,pending,The Garden,,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-the-garden-lyrics,missing_release_year,
11825776,pending,The Mind Is Powerful (Aasim Ref 2),,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-the-mind-is-powerful-aasim-ref-2-lyrics,missing_release_year,
33015,pending,Walkin’ on the Moon,2009,Kanye West,The-Dream,The-Dream,Kanye West,featured,https://genius.com/The-dream-walkin-on-the-moon-lyrics,,
8387513,pending,Walkin’ On the Moon [Seamus Haji & Paul Emanuel Radio Edit (Bonus Track)],2009,Kanye West,The-Dream,The-Dream,Kanye West,featured,https://genius.com/The-dream-walkin-on-the-moon-seamus-haji-and-paul-emanuel-radio-edit-bonus-track-lyrics,,
2412664,pending,Highlights,2016,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-highlights-lyrics,,
2413549,pending,Ultralight Beam,2016,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-ultralight-beam-lyrics,,
3005522,pending,BED YEEZY SEASON 5,2017,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-bed-yeezy-season-5-lyrics,,
13739331,pending,Everything (LOVE EVERYONE),2018,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-everything-love-everyone-lyrics,,
12132666,pending,Anthem,2019,Kanye West,The-Dream,Kanye West,The-Dream,featured,https://genius.com/Kanye-west-anthem-lyrics,,
3164090,pending,All Day (2 Chainz Version),,Kanye West,Theophilus London,Kanye West,Theophilus London,featured,https://genius.com/Kanye-west-all-day-2-chainz-version-lyrics,missing_release_year,
745685,pending,All Day (Kendrick Lamar Reference),,Kanye West,Theophilus London,Kanye West,Theophilus London,featured,https://genius.com/Kanye-west-all-day-kendrick-lamar-reference-lyrics,missing_release_year,
8434349,pending,Enya,,Kanye West,Theophilus London,Kanye West,Theophilus London,featured,https://genius.com/Kanye-west-enya-lyrics,missing_release_year,
515519,pending,Can’t Stop,2014,Kanye West,Theophilus London,Theophilus London,Kanye West,featured,https://genius.com/Theophilus-london-cant-stop-lyrics,,
482233,pending,All Day,2015,Kanye West,Theophilus London,Kanye West,Theophilus London,featured,https://genius.com/Kanye-west-all-day-lyrics,,
78524,pending,Hurricane 2.0,2010,Kanye West,Thirty Seconds to Mars,Thirty Seconds to Mars,Kanye West,featured,https://genius.com/Thirty-seconds-to-mars-hurricane-20-lyrics,,
11005588,pending,Payback,,Kanye West,Timmy G,Kanye West,Timmy G,featured,https://genius.com/Kanye-west-payback-lyrics,missing_release_year,
2148983,pending,I Can’t Say No,2009,Kanye West,Trick Daddy,Trick Daddy,Kanye West,featured,https://genius.com/Trick-daddy-i-cant-say-no-lyrics,,
81,pending,Slow Jamz,2003,Kanye West,Twista,Twista,Kanye West,featured,https://genius.com/Twista-slow-jamz-lyrics,,
46549,pending,Overnight Celebrity,2004,Kanye West,Twista,Twista,Kanye West,featured,https://genius.com/Twista-overnight-celebrity-lyrics,,
12491952,pending,Slow Jamz - Collipark,2004,Kanye West,Twista,Twista,Kanye West,featured,https://genius.com/Twista-slow-jamz-collipark-lyrics,,
25790,pending,Impossible,2006,Kanye West,Twista,Kanye West,Twista,featured,https://genius.com/Kanye-west-impossible-lyrics,,
46532,pending,Alright,2009,Kanye West,Twista,Twista,Kanye West,featured,https://genius.com/Twista-alright-lyrics,,
8434447,pending,Awesome,,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-awesome-lyrics,missing_release_year,
12961900,pending,City In The Sky (Freestyle),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-city-in-the-sky-freestyle-lyrics,missing_release_year,
10144848,pending,Everything We Need [Leaked Version],,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-everything-we-need-leaked-version-lyrics,missing_release_year,
8306668,pending,Hurricane (Big Sean & Ty Dolla $ign Version),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-hurricane-big-sean-and-ty-dolla-sign-version-lyrics,missing_release_year,
4938171,pending,Hurricane (Young Thug & Ty Dolla $ign Version),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-hurricane-young-thug-and-ty-dolla-sign-version-lyrics,missing_release_year,
6163994,pending,I Feel Like That (Album Version),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-i-feel-like-that-album-version-lyrics,missing_release_year,
10512331,pending,I Feel Like That (KIRBY Reference Track),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-i-feel-like-that-kirby-reference-track-lyrics,missing_release_year,
8451071,pending,Junya pt 2 (Explicit Version),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-junya-pt-2-explicit-version-lyrics,missing_release_year,
12807746,pending,Love Love Love (Ty Dolla $ign Reference),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-love-love-love-ty-dolla-sign-reference-lyrics,missing_release_year,
10633158,pending,MELROSE (Quavo Version),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-melrose-quavo-version-lyrics,missing_release_year,
9309567,pending,New Body (Donda Version),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-new-body-donda-version-lyrics,missing_release_year,
12468086,pending,New Body (Extended),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-new-body-extended-lyrics,missing_release_year,
12509195,pending,New Body [V8],,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-new-body-v8-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
12899752,pending,Real Thing,,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-real-thing-lyrics,missing_release_year,
4911632,pending,Sky City,,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-sky-city-lyrics,missing_release_year,
5030863,pending,The Garden,,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-the-garden-lyrics,missing_release_year,
4128285,pending,The Storm,,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-the-storm-lyrics,missing_release_year,
4938212,pending,The Storm (Original),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-the-storm-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
11410601,pending,Woke Up,,Kanye West,Ty Dolla $ign,Ty Dolla $ign,Kanye West,featured,https://genius.com/Ty-dolla-sign-woke-up-lyrics,missing_release_year,
10096322,pending,XTCY (OG),,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-xtcy-og-lyrics,missing_release_year,
2368106,pending,Guard Down,2015,Kanye West,Ty Dolla $ign,Ty Dolla $ign,Kanye West,featured,https://genius.com/Ty-dolla-sign-guard-down-lyrics,,
2307999,pending,Fade,2016,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-fade-lyrics,,
2403628,pending,Real Friends,2016,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-real-friends-lyrics,,
9893404,pending,Calm (Interlude),2018,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-calm-interlude-lyrics,,
9926713,pending,I Feel Free [Version 10],2018,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-i-feel-free-version-10-lyrics,,
4966857,pending,Everything We Need,2019,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-everything-we-need-lyrics,,
4908142,pending,New Body,2019,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-new-body-lyrics,,
4546692,pending,Ego Death,2020,Kanye West,Ty Dolla $ign,Ty Dolla $ign,Kanye West,featured,https://genius.com/Ty-dolla-sign-ego-death-lyrics,,
6077487,pending,Track 6,2020,Kanye West,Ty Dolla $ign,Ty Dolla $ign,Kanye West,featured,https://genius.com/Ty-dolla-sign-track-6-lyrics,,
5780844,pending,Welcome To My Life,2020,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-welcome-to-my-life-lyrics,,
7151075,pending,Junya pt 2,2021,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-junya-pt-2-lyrics,,
12325916,pending,Everybody’s,2023,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-everybodys-lyrics,,
12968058,pending,BULLY V1,2025,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-bully-v1-lyrics,,
11614988,pending,MELROSE,2025,Kanye West,Ty Dolla $ign,Kanye West,Ty Dolla $ign,featured,https://genius.com/Kanye-west-melrose-lyrics,,
11429780,pending,WFO-01,2025,Kanye West,Ty Dolla $ign,Ty Dolla $ign,Kanye West,featured,https://genius.com/Ty-dolla-sign-wfo-01-lyrics,,
11451747,pending,Wheels Fall Off,2025,Kanye West,Ty Dolla $ign,Ty Dolla $ign,Kanye West,featured,https://genius.com/Ty-dolla-sign-wheels-fall-off-lyrics,,
3796275,pending,Bad Night (Tyga Reference),,Kanye West,Tyga,Kanye West,Tyga,featured,https://genius.com/Kanye-west-bad-night-tyga-reference-lyrics,missing_release_year,
3202989,pending,Rich Nigga Drunk,,Kanye West,Tyga,Kanye West,Tyga,featured,https://genius.com/Kanye-west-rich-nigga-drunk-lyrics,missing_release_year,
2944823,pending,Feel Me,2017,Kanye West,Tyga,Tyga,Kanye West,featured,https://genius.com/Tyga-feel-me-lyrics,,
13402306,pending,Come to Life (Original),,Kanye West,"Tyler, The Creator",Kanye West,"Tyler, The Creator",featured,https://genius.com/Kanye-west-come-to-life-original-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
6248219,pending,You Was Right,,Kanye West,"Tyler, The Creator",Kanye West,"Tyler, The Creator",featured,https://genius.com/Kanye-west-you-was-right-lyrics,missing_release_year,
748243,pending,SMUCKERS,2015,Kanye West,"Tyler, The Creator","Tyler, The Creator",Kanye West,featured,https://genius.com/Tyler-the-creator-smuckers-lyrics,,
4544034,pending,PUPPET,2019,Kanye West,"Tyler, The Creator","Tyler, The Creator",Kanye West,featured,https://genius.com/Tyler-the-creator-puppet-lyrics,,
7238403,pending,Come to Life (Deluxe),2021,Kanye West,"Tyler, The Creator",Kanye West,"Tyler, The Creator",featured,https://genius.com/Kanye-west-come-to-life-deluxe-lyrics,,
2658,pending,Christmas in Harlem (GOOD Fridays Version),2010,Kanye West,Vado,Kanye West,Vado,featured,https://genius.com/Kanye-west-christmas-in-harlem-good-fridays-version-lyrics,,
13530494,pending,Christmas In Harlem (UnCut 9 Min Version),2010,Kanye West,Vado,Kanye West,Vado,featured,https://genius.com/Kanye-west-christmas-in-harlem-uncut-9-min-version-lyrics,,
3691026,pending,"Slavery Was a Choice Pt. 1 [May 1, 2018]",2018,Kanye West,Van Lathan,Kanye West,Van Lathan,featured,https://genius.com/Kanye-west-slavery-was-a-choice-pt-1-may-1-2018-annotated,annotation_or_non_song_risk,
9118180,pending,Stop Looking For This,,Kanye West,VIC MENSA,Kanye West,VIC MENSA,featured,https://genius.com/Kanye-west-stop-looking-for-this-lyrics,missing_release_year,
9118162,pending,Stop Looking For This (VIC MENSA Reference),,Kanye West,VIC MENSA,Kanye West,VIC MENSA,featured,https://genius.com/Kanye-west-stop-looking-for-this-vic-mensa-reference-lyrics,missing_release_year,
2424551,pending,Wolves (Original Version),,Kanye West,VIC MENSA,Kanye West,VIC MENSA,featured,https://genius.com/Kanye-west-wolves-original-version-lyrics,unreleased_or_fan_edit_risk;missing_release_year,
716981,pending,U Mad,2015,Kanye West,VIC MENSA,VIC MENSA,Kanye West,featured,https://genius.com/Vic-mensa-u-mad-lyrics,,
703628,pending,Wolves (SNL / Yeezy Season 1),2015,Kanye West,VIC MENSA,Kanye West,VIC MENSA,featured,https://genius.com/Kanye-west-wolves-snl-yeezy-season-1-lyrics,,
2421668,pending,Wolves,2016,Kanye West,VIC MENSA,Kanye West,VIC MENSA,featured,https://genius.com/Kanye-west-wolves-lyrics,,
12132596,pending,Pharoah,2019,Kanye West,VIC MENSA,Kanye West,VIC MENSA,featured,https://genius.com/Kanye-west-pharoah-lyrics,,
13171214,pending,Free (Rhymefest Reference Track),,Kanye West,Victory,Kanye West,Victory,featured,https://genius.com/Kanye-west-and-rhymefest-free-rhymefest-reference-track-lyrics,missing_release_year,
4966863,pending,Glory (Sierra Canyon),,Kanye West,Victory,Kanye West,Victory,featured,https://genius.com/Kanye-west-glory-sierra-canyon-lyrics,missing_release_year,
8069407,pending,Let It Go,,Kanye West,Victory,Kanye West,Victory,featured,https://genius.com/Kanye-west-let-it-go-lyrics,missing_release_year,
10509757,pending,Lost In Time,,Kanye West,Vince Staples,Kanye West,Vince Staples,featured,https://genius.com/Kanye-west-lost-in-time-lyrics,missing_release_year,
8416694,pending,Always*,,Kanye West,Vory,Kanye West,Vory,featured,https://genius.com/Kanye-west-always-lyrics,missing_release_year,
13085331,pending,Hefe Jefe,,Kanye West,Vory,Kanye West,Vory,featured,https://genius.com/Kanye-west-hefe-jefe-lyrics,missing_release_year,
7084154,pending,Jesus Lord (Lil Yachty & Vory Reference),,Kanye West,Vory,Kanye West,Vory,featured,https://genius.com/Kanye-west-jesus-lord-lil-yachty-and-vory-reference-lyrics,missing_release_year,
9380868,pending,Where Do We Go (Reference Track),,Kanye West,Vory,Kanye West,Vory,featured,https://genius.com/Kanye-west-where-do-we-go-reference-track-lyrics,missing_release_year,
5351763,pending,God Breathed,2021,Kanye West,Vory,Kanye West,Vory,featured,https://genius.com/Kanye-west-god-breathed-lyrics,,
7033287,pending,Jonah,2021,Kanye West,Vory,Kanye West,Vory,featured,https://genius.com/Kanye-west-jonah-lyrics,,
7026648,pending,No Child Left Behind,2021,Kanye West,Vory,Kanye West,Vory,featured,https://genius.com/Kanye-west-no-child-left-behind-lyrics,,
9637303,pending,No Child Left Behind (Vory Reference),2021,Kanye West,Vory,Kanye West,Vory,featured,https://genius.com/Kanye-west-no-child-left-behind-vory-reference-lyrics,,
7016906,pending,Daylight,2022,Kanye West,Vory,Vory,Kanye West,featured,https://genius.com/Vory-daylight-lyrics,,
11437408,pending,ISLORD,2022,Kanye West,VRITRA,VRITRA,Kanye West,featured,https://genius.com/Vritra-islord-lyrics,,
178444,pending,Kanye West: The Transformer,,Kanye West,W Magazine,W Magazine,Kanye West,featured,https://genius.com/W-magazine-kanye-west-the-transformer-lyrics,missing_release_year,
729675,pending,The Summer League,,Kanye West,Wale,Wale,Kanye West,featured,https://genius.com/Wale-the-summer-league-lyrics,missing_release_year,
47681,pending,U Know,2004,Kanye West,White Boy (USA),White Boy (USA),Kanye West,featured,https://genius.com/White-boy-usa-u-know-lyrics,,
191178,pending,You Know,2004,Kanye West,White Boy (USA),Kanye West,White Boy (USA),featured,https://genius.com/Kanye-west-you-know-lyrics,,
8300157,pending,Impatient Boy (Benzi Refix),2008,Kanye West,will.i.am,Kanye West,will.i.am,featured,https://genius.com/Kanye-west-dj-benzi-and-plain-pat-impatient-boy-benzi-refix-lyrics,,
8855903,pending,Selfish (will.i.am Reference),2023,Kanye West,will.i.am,Kanye West,will.i.am,featured,https://genius.com/Kanye-west-selfish-william-reference-lyrics,,
7869554,pending,Wock pock,,Kanye West,Wocklations,Wocklations,Kanye West,featured,https://genius.com/Wocklations-wock-pock-lyrics,missing_release_year,
13312361,pending,Convenience (Feat: Kanye West),2025,Kanye West,WYATTbeats,WYATTbeats,Kanye West,featured,https://genius.com/Wyattbeats-convenience-feat-kanye-west-lyrics,,
13015480,pending,WELCOME TO THE CARNIVAL,2025,Kanye West,WYATTbeats,WYATTbeats,Kanye West,featured,https://genius.com/Wyattbeats-welcome-to-the-carnival-lyrics,,
